"","date","GICS_SECTOR_NAME","div_yld"
"1948",2021-08-16,"Materials",3.58562871041379
"1949",2021-08-16,"Industrials",1.6386702898416
"1950",2021-08-16,"Consumer Discretionary",1.03617044315266
"1951",2021-08-16,"Consumer Staples",2.41815731452588
"1952",2021-08-16,"Health Care",1.68851123694061
"1953",2021-08-16,"Financials",2.87095306731029
"1954",2021-08-16,"Information Technology",0.883376269456209
"1955",2021-08-16,"Communication Services",0.782733939998903
"1956",2021-08-16,"Utilities",3.4787401172926
"1957",2021-08-16,"Real Estate",2.45914065782473
"1958",2021-08-23,"Energy",4.96203481561187
"1959",2021-08-23,"Materials",3.73112333072467
"1960",2021-08-23,"Industrials",1.66848925612886
"1961",2021-08-23,"Consumer Discretionary",1.04451704813247
"1962",2021-08-23,"Consumer Staples",2.42063004374917
"1963",2021-08-23,"Health Care",1.65883454442707
"1964",2021-08-23,"Financials",2.90665457934364
"1965",2021-08-23,"Information Technology",0.873129973768562
"1966",2021-08-23,"Communication Services",0.775790992097481
"1967",2021-08-23,"Utilities",3.4180216763042
"1968",2021-08-23,"Real Estate",2.46467218865807
"1969",2021-08-30,"Energy",4.70801418325995
"1970",2021-08-30,"Materials",3.64481954438192
"1971",2021-08-30,"Industrials",1.64411197149637
"1972",2021-08-30,"Consumer Discretionary",1.03785538961598
"1973",2021-08-30,"Consumer Staples",2.4409538736228
"1974",2021-08-30,"Health Care",1.67188944610379
"1975",2021-08-30,"Financials",2.87816757156578
"1976",2021-08-30,"Information Technology",0.854212095864232
"1977",2021-08-30,"Communication Services",0.746869050059792
"1978",2021-08-30,"Utilities",3.49725378360024
"1979",2021-08-30,"Real Estate",2.46607984755118
"1980",2021-09-06,"Energy",4.71927665763905
"1981",2021-09-06,"Materials",3.67859204889054
"1982",2021-09-06,"Industrials",1.64757766912817
"1983",2021-09-06,"Consumer Discretionary",1.02851627268015
"1984",2021-09-06,"Consumer Staples",2.42434848563522
"1985",2021-09-06,"Health Care",1.65906682826089
"1986",2021-09-06,"Financials",2.89447438774246
"1987",2021-09-06,"Information Technology",0.861817383305469
"1988",2021-09-06,"Communication Services",0.747926830972493
"1989",2021-09-06,"Utilities",3.9353510410246
"1990",2021-09-06,"Real Estate",2.4105132866351
"1991",2021-09-13,"Energy",4.68016112834489
"1992",2021-09-13,"Materials",3.7324410460926
"1993",2021-09-13,"Industrials",1.71741026091882
"1994",2021-09-13,"Consumer Discretionary",1.03151508861956
"1995",2021-09-13,"Consumer Staples",2.43981481127474
"1996",2021-09-13,"Health Care",1.71528277706076
"1997",2021-09-13,"Financials",2.91684004536178
"1998",2021-09-13,"Information Technology",0.876776394058756
"1999",2021-09-13,"Communication Services",0.756636170508976
"2000",2021-09-13,"Utilities",3.96489118302562
"2001",2021-09-13,"Real Estate",2.48538705116422
"2002",2021-09-20,"Energy",4.76428051738383
"2003",2021-09-20,"Materials",3.95135467840465
"2004",2021-09-20,"Industrials",1.7796073694334
"2005",2021-09-20,"Consumer Discretionary",1.04181143701648
"2006",2021-09-20,"Consumer Staples",2.49587918963968
"2007",2021-09-20,"Health Care",1.72528959982406
"2008",2021-09-20,"Financials",3.02321659717589
"2009",2021-09-20,"Information Technology",0.890769669208786
"2010",2021-09-20,"Communication Services",0.776207540242993
"2011",2021-09-20,"Utilities",4.1176342630377
"2012",2021-09-20,"Real Estate",2.5366328908814
"2013",2021-09-27,"Energy",4.31238364416429
"2014",2021-09-27,"Materials",3.83192084502173
"2015",2021-09-27,"Industrials",1.74362628596729
"2016",2021-09-27,"Consumer Discretionary",1.02828556253144
"2017",2021-09-27,"Consumer Staples",2.49121224328101
"2018",2021-09-27,"Health Care",1.74192038769801
"2019",2021-09-27,"Financials",2.8606711490113
"2020",2021-09-27,"Information Technology",0.886085462363719
"2021",2021-09-27,"Communication Services",0.773949628092798
"2022",2021-09-27,"Utilities",4.12569510698847
"2023",2021-09-27,"Real Estate",2.54051393937408
"2024",2021-10-04,"Energy",4.1429711440597
"2025",2021-10-04,"Materials",3.81877153640165
"2026",2021-10-04,"Industrials",1.7923539023802
"2027",2021-10-04,"Consumer Discretionary",1.04692028121307
"2028",2021-10-04,"Consumer Staples",2.53786534469261
"2029",2021-10-04,"Health Care",1.78147658829708
"2030",2021-10-04,"Financials",2.87826125179813
"2031",2021-10-04,"Information Technology",0.919745006232121
"2032",2021-10-04,"Communication Services",0.797073269456574
"2033",2021-10-04,"Utilities",4.18727832590975
"2034",2021-10-04,"Real Estate",2.60713291982758
"2035",2021-10-11,"Energy",4.03206172255964
"2036",2021-10-11,"Materials",3.72125628359826
"2037",2021-10-11,"Industrials",1.78906706289162
"2038",2021-10-11,"Consumer Discretionary",1.03742508046374
"2039",2021-10-11,"Consumer Staples",2.53175315485376
"2040",2021-10-11,"Health Care",1.7788990493703
"2041",2021-10-11,"Financials",2.83059258905659
"2042",2021-10-11,"Information Technology",0.898874698630053
"2043",2021-10-11,"Communication Services",0.782898188334972
"2044",2021-10-11,"Utilities",4.19790558140239
"2045",2021-10-11,"Real Estate",2.64358801648623
"2046",2021-10-18,"Energy",3.96982126371075
"2047",2021-10-18,"Materials",3.67466294478599
"2048",2021-10-18,"Industrials",1.75602185150439
"2049",2021-10-18,"Consumer Discretionary",1.00837177516532
"2050",2021-10-18,"Consumer Staples",2.51974024929535
"2051",2021-10-18,"Health Care",1.76994669576115
"2052",2021-10-18,"Financials",2.79820773526868
"2053",2021-10-18,"Information Technology",0.881442449868462
"2054",2021-10-18,"Communication Services",0.780690442403348
"2055",2021-10-18,"Utilities",4.06111222707654
"2056",2021-10-18,"Real Estate",2.54565458165384
"2057",2021-10-27,"Energy",3.94731664260413
"2058",2021-10-27,"Materials",3.61862701819023
"2059",2021-10-27,"Industrials",1.72962919596669
"2060",2021-10-27,"Consumer Discretionary",0.939733095745752
"2061",2021-10-27,"Consumer Staples",2.45733926674781
"2062",2021-10-27,"Health Care",1.70885293380825
"2063",2021-10-27,"Financials",2.76696415129156
"2064",2021-10-27,"Information Technology",0.861990387224748
"2065",2021-10-27,"Communication Services",0.783183215201076
"2066",2021-10-27,"Utilities",3.90209521811727
"2067",2021-10-27,"Real Estate",2.44499815960366
"2068",2021-11-01,"Energy",3.98823325358395
"2069",2021-11-01,"Materials",3.62816853574745
"2070",2021-11-01,"Industrials",1.73292536723246
"2071",2021-11-01,"Consumer Discretionary",0.929353773198732
"2072",2021-11-01,"Consumer Staples",2.45101601799132
"2073",2021-11-01,"Health Care",1.69448039026429
"2074",2021-11-01,"Financials",2.77304040695235
"2075",2021-11-01,"Information Technology",0.867667282438753
"2076",2021-11-01,"Communication Services",0.769384425226687
"2077",2021-11-01,"Utilities",3.91958870087685
"2078",2021-11-01,"Real Estate",2.49796273530793
"2079",2021-11-08,"Energy",3.96466223392324
"2080",2021-11-08,"Materials",3.53082876817177
"2081",2021-11-08,"Industrials",1.69178137476783
"2082",2021-11-08,"Consumer Discretionary",0.936260826217672
"2083",2021-11-08,"Consumer Staples",2.39950724590155
"2084",2021-11-08,"Health Care",1.69312097183153
"2085",2021-11-08,"Financials",2.78206787344126
"2086",2021-11-08,"Information Technology",0.833490641389901
"2087",2021-11-08,"Communication Services",0.749794627170269
"2088",2021-11-08,"Utilities",3.55564094728405
"2089",2021-11-08,"Real Estate",2.49086035774805
"2090",2021-11-15,"Energy",4.12827819597347
"2091",2021-11-15,"Materials",3.53989975991688
"2092",2021-11-15,"Industrials",1.70507311462928
"2093",2021-11-15,"Consumer Discretionary",0.945997111393012
"2094",2021-11-15,"Consumer Staples",2.38427836223735
"2095",2021-11-15,"Health Care",1.69421120752211
"2096",2021-11-15,"Financials",2.78502799366961
"2097",2021-11-15,"Information Technology",0.8307502515883
"2098",2021-11-15,"Communication Services",0.790431334189997
"2099",2021-11-15,"Utilities",3.54565465458701
"2100",2021-11-15,"Real Estate",2.47542654910125
"2101",2021-11-22,"Energy",4.2929374115212
"2102",2021-11-22,"Materials",3.53129737796625
"2103",2021-11-22,"Industrials",1.67993638367403
"2104",2021-11-22,"Consumer Discretionary",0.877151973123086
"2105",2021-11-22,"Consumer Staples",2.4011350184876
"2106",2021-11-22,"Health Care",1.70259565493883
"2107",2021-11-22,"Financials",2.84544040974157
"2108",2021-11-22,"Information Technology",0.813235940486579
"2109",2021-11-22,"Communication Services",0.791170314859567
"2110",2021-11-22,"Utilities",3.56252622567546
"2111",2021-11-22,"Real Estate",2.48296075987856
"2112",2021-11-29,"Energy",4.24393401446922
"2113",2021-11-29,"Materials",3.62060070025723
"2114",2021-11-29,"Industrials",1.74338231247798
"2115",2021-11-29,"Consumer Discretionary",0.922665115054793
"2116",2021-11-29,"Consumer Staples",2.42840905920931
"2117",2021-11-29,"Health Care",1.71903963705608
"2118",2021-11-29,"Financials",3.45959097585819
"2119",2021-11-29,"Information Technology",0.842923905456803
"2120",2021-11-29,"Communication Services",0.814855361327856
"2121",2021-11-29,"Utilities",3.54649961453676
"2122",2021-11-29,"Real Estate",2.60026945829587
"2123",2021-12-06,"Energy",4.22782275581284
"2124",2021-12-06,"Materials",3.58793823977012
"2125",2021-12-06,"Industrials",1.73277834213761
"2126",2021-12-06,"Consumer Discretionary",0.952091050495983
"2127",2021-12-06,"Consumer Staples",2.45158455313245
"2128",2021-12-06,"Health Care",1.72909370709674
"2129",2021-12-06,"Financials",2.92264790764656
"2130",2021-12-06,"Information Technology",0.856959865472334
"2131",2021-12-06,"Communication Services",0.834446993370161
"2132",2021-12-06,"Utilities",3.50900965799893
"2133",2021-12-06,"Real Estate",2.48568906014985
"2134",2021-12-13,"Energy",4.23515348646935
"2135",2021-12-13,"Materials",3.53692963720505
"2136",2021-12-13,"Industrials",1.71544180383233
"2137",2021-12-13,"Consumer Discretionary",0.939909509160928
"2138",2021-12-13,"Consumer Staples",2.4097194321711
"2139",2021-12-13,"Health Care",1.68350754359425
"2140",2021-12-13,"Financials",2.92104762658907
"2141",2021-12-13,"Information Technology",0.807566727323773
"2142",2021-12-13,"Communication Services",0.818384046791325
"2143",2021-12-13,"Utilities",3.48673900165483
"2144",2021-12-13,"Real Estate",2.47433738603535
"2145",2021-12-23,"Energy",4.20519458041082
"2146",2021-12-23,"Materials",3.52623017398577
"2147",2021-12-23,"Industrials",1.70678978951179
"2148",2021-12-23,"Consumer Discretionary",0.949651396527664
"2149",2021-12-23,"Consumer Staples",2.34837136615437
"2150",2021-12-23,"Health Care",1.6435558824881
"2151",2021-12-23,"Financials",2.89648971063298
"2152",2021-12-23,"Information Technology",0.8194494443159
"2153",2021-12-23,"Communication Services",0.813183637034321
"2154",2021-12-23,"Utilities",3.43126529965547
"2155",2021-12-23,"Real Estate",2.42921317691883
"2156",2022-01-03,"Energy",4.14568772941854
"2157",2022-01-03,"Materials",3.44911375315988
"2158",2022-01-03,"Industrials",1.67293785837622
"2159",2022-01-03,"Consumer Discretionary",0.917700230717294
"2160",2022-01-03,"Consumer Staples",2.31761043136153
"2161",2022-01-03,"Health Care",1.64376854679222
"2162",2022-01-03,"Financials",3.3696071366096
"2163",2022-01-03,"Information Technology",0.80845839973891
"2164",2022-01-03,"Communication Services",0.815139221867779
"2165",2022-01-03,"Utilities",3.39052636319337
"2166",2022-01-03,"Real Estate",2.39573338952973
"2167",2022-01-10,"Energy",3.90579149559967
"2168",2022-01-10,"Materials",3.49257280438078
"2169",2022-01-10,"Industrials",1.71013247311522
"2170",2022-01-10,"Consumer Discretionary",0.980615434507607
"2171",2022-01-10,"Consumer Staples",2.33035383897217
"2172",2022-01-10,"Health Care",1.7056396842418
"2173",2022-01-10,"Financials",2.76924440228001
"2174",2022-01-10,"Information Technology",0.87113421130678
"2175",2022-01-10,"Communication Services",0.863220378952841
"2176",2022-01-10,"Utilities",3.46970036593967
"2177",2022-01-10,"Real Estate",2.49588677734161
"2178",2022-01-17,"Energy",3.69091843026383
"2179",2022-01-17,"Materials",3.42838987815479
"2180",2022-01-17,"Industrials",1.70566788565598
"2181",2022-01-17,"Consumer Discretionary",0.972979333707409
"2182",2022-01-17,"Consumer Staples",2.32939990722041
"2183",2022-01-17,"Health Care",1.70487621437481
"2184",2022-01-17,"Financials",2.80393173329392
"2185",2022-01-17,"Information Technology",0.857761642690154
"2186",2022-01-17,"Communication Services",0.838544522009742
"2187",2022-01-17,"Utilities",3.49514285825912
"2188",2022-01-17,"Real Estate",2.51118214397954
"2189",2022-01-24,"Energy",3.94971503988861
"2190",2022-01-24,"Materials",3.62870444352665
"2191",2022-01-24,"Industrials",1.82886386667885
"2192",2022-01-24,"Consumer Discretionary",1.06725617621611
"2193",2022-01-24,"Consumer Staples",2.3904143766631
"2194",2022-01-24,"Health Care",1.80958814003231
"2195",2022-01-24,"Financials",3.15575801803538
"2196",2022-01-24,"Information Technology",0.948160944897614
"2197",2022-01-24,"Communication Services",0.911413493840607
"2198",2022-01-24,"Utilities",3.58558223052832
"2199",2022-01-24,"Real Estate",2.64949544635048
"2200",2022-01-31,"Energy",3.78248225423569
"2201",2022-01-31,"Materials",3.6126968188675
"2202",2022-01-31,"Industrials",1.8505516021532
"2203",2022-01-31,"Consumer Discretionary",1.08088308602457
"2204",2022-01-31,"Consumer Staples",2.41269487696548
"2205",2022-01-31,"Health Care",1.76497461480294
"2206",2022-01-31,"Financials",3.01851863425607
"2207",2022-01-31,"Information Technology",0.906223314157333
"2208",2022-01-31,"Communication Services",0.862029556102264
"2209",2022-01-31,"Utilities",3.56192725036925
"2210",2022-01-31,"Real Estate",2.65742915379317
"2211",2022-02-07,"Energy",3.60523151290754
"2212",2022-02-07,"Materials",3.72551933872844
"2213",2022-02-07,"Industrials",1.93302256391716
"2214",2022-02-07,"Consumer Discretionary",1.02433128257116
"2215",2022-02-07,"Consumer Staples",2.41425971441609
"2216",2022-02-07,"Health Care",1.8130036334678
"2217",2022-02-07,"Financials",2.96371835467068
"2218",2022-02-07,"Information Technology",0.906973606355515
"2219",2022-02-07,"Communication Services",0.913315652465706
"2220",2022-02-07,"Utilities",3.65319577222651
"2221",2022-02-07,"Real Estate",2.70597382521387
"2222",2022-02-14,"Energy",3.77256294334092
"2223",2022-02-14,"Materials",3.67058798225032
"2224",2022-02-14,"Industrials",1.97207976377293
"2225",2022-02-14,"Consumer Discretionary",1.0614447682049
"2226",2022-02-14,"Consumer Staples",2.49471034353502
"2227",2022-02-14,"Health Care",1.85287439559382
"2228",2022-02-14,"Financials",3.02347226729299
"2229",2022-02-14,"Information Technology",0.94094515572178
"2230",2022-02-14,"Communication Services",0.892144132343611
"2231",2022-02-14,"Utilities",3.74389689473316
"2232",2022-02-14,"Real Estate",2.81429084451588
"2233",2022-02-21,"Energy",3.86333206026765
"2234",2022-02-21,"Materials",3.33333267397858
"2235",2022-02-21,"Industrials",2.00651604317151
"2236",2022-02-21,"Consumer Discretionary",1.17752241566181
"2237",2022-02-21,"Consumer Staples",2.49082476966019
"2238",2022-02-21,"Health Care",1.8674096627261
"2239",2022-02-21,"Financials",3.079859799347
"2240",2022-02-21,"Information Technology",0.954985470203261
"2241",2022-02-21,"Communication Services",0.923264214416501
"2242",2022-02-21,"Utilities",3.69292567834698
"2243",2022-02-21,"Real Estate",2.88177226668554
"2244",2022-02-28,"Energy",3.96310741954357
"2245",2022-02-28,"Materials",3.05878575376411
"2246",2022-02-28,"Industrials",2.02995147129677
"2247",2022-02-28,"Consumer Discretionary",1.24086598677683
"2248",2022-02-28,"Consumer Staples",2.51316612909344
"2249",2022-02-28,"Health Care",1.82482913939656
"2250",2022-02-28,"Financials",2.82963711415632
"2251",2022-02-28,"Information Technology",0.947113277273304
"2252",2022-02-28,"Communication Services",0.905229522671855
"2253",2022-02-28,"Utilities",3.59116027183867
"2254",2022-02-28,"Real Estate",2.89149142582711
"2255",2022-03-07,"Energy",3.70960834419696
"2256",2022-03-07,"Materials",3.17417388617268
"2257",2022-03-07,"Industrials",2.06723787402698
"2258",2022-03-07,"Consumer Discretionary",1.31373566288775
"2259",2022-03-07,"Consumer Staples",2.60228319479052
"2260",2022-03-07,"Health Care",1.84355874837612
"2261",2022-03-07,"Financials",3.01770431383064
"2262",2022-03-07,"Information Technology",0.977945057603511
"2263",2022-03-07,"Communication Services",0.928140211046324
"2264",2022-03-07,"Utilities",3.62312658904362
"2265",2022-03-07,"Real Estate",2.902637084501
"2266",2022-03-14,"Energy",3.79866725122929
"2267",2022-03-14,"Materials",3.28621850929094
"2268",2022-03-14,"Industrials",2.0596906364766
"2269",2022-03-14,"Consumer Discretionary",1.36016984171181
"2270",2022-03-14,"Consumer Staples",2.65366118984206
"2271",2022-03-14,"Health Care",1.85812109790473
"2272",2022-03-14,"Financials",3.29998634620125
"2273",2022-03-14,"Information Technology",1.01449889053687
"2274",2022-03-14,"Communication Services",0.927506288119502
"2275",2022-03-14,"Utilities",3.55396634454491
"2276",2022-03-14,"Real Estate",2.9045734040376
"2277",2022-03-21,"Energy",3.65019582100354
"2278",2022-03-21,"Materials",3.12082034898234
"2279",2022-03-21,"Industrials",1.98258075231596
"2280",2022-03-21,"Consumer Discretionary",1.27050598241759
"2281",2022-03-21,"Consumer Staples",2.55295730646925
"2282",2022-03-21,"Health Care",1.7594653601638
"2283",2022-03-21,"Financials",3.13202510575775
"2284",2022-03-21,"Information Technology",0.947303940188431
"2285",2022-03-21,"Communication Services",0.886151463597726
"2286",2022-03-21,"Utilities",3.53973854013993
"2287",2022-03-21,"Real Estate",2.84060230836743
"2288",2022-03-28,"Energy",3.59598967237847
"2289",2022-03-28,"Materials",3.17025205161842
"2290",2022-03-28,"Industrials",2.00833621679628
"2291",2022-03-28,"Consumer Discretionary",1.22767844987163
"2292",2022-03-28,"Consumer Staples",2.54260136968351
"2293",2022-03-28,"Health Care",1.76196277781859
"2294",2022-03-28,"Financials",3.12477098509174
"2295",2022-03-28,"Information Technology",0.913151660967097
"2296",2022-03-28,"Communication Services",0.856949718854277
"2297",2022-03-28,"Utilities",3.50075155989041
"2298",2022-03-28,"Real Estate",2.82712213375667
"2299",2022-04-04,"Energy",3.60343010092642
"2300",2022-04-04,"Materials",3.24963101081242
"2301",2022-04-04,"Industrials",2.0434866642727
"2302",2022-04-04,"Consumer Discretionary",1.22055152298093
"2303",2022-04-04,"Consumer Staples",2.50550740558772
"2304",2022-04-04,"Health Care",1.74081253127212
"2305",2022-04-04,"Financials",3.17921618908911
"2306",2022-04-04,"Information Technology",0.906754648853607
"2307",2022-04-04,"Communication Services",0.843591825299437
"2308",2022-04-04,"Utilities",3.41256133750406
"2309",2022-04-04,"Real Estate",2.74394449536326
"2310",2022-04-11,"Energy",3.54629457539337
"2311",2022-04-11,"Materials",3.25450375117535
"2312",2022-04-11,"Industrials",2.07289827339897
"2313",2022-04-11,"Consumer Discretionary",1.27248347373465
"2314",2022-04-11,"Consumer Staples",2.44049812663362
"2315",2022-04-11,"Health Care",1.67440903807122
"2316",2022-04-11,"Financials",3.16762821205479
"2317",2022-04-11,"Information Technology",0.975371237650047
"2318",2022-04-11,"Communication Services",0.885102000105832
"2319",2022-04-11,"Utilities",3.30904897099371
"2320",2022-04-11,"Real Estate",2.75622343938215
"2321",2022-04-19,"Energy",3.42825291565735
"2322",2022-04-19,"Materials",3.27501380928836
"2323",2022-04-19,"Industrials",2.07738648150634
"2324",2022-04-19,"Consumer Discretionary",1.24248896117965
"2325",2022-04-19,"Consumer Staples",2.45446491395866
"2326",2022-04-19,"Health Care",1.71486262245962
"2327",2022-04-19,"Financials",3.21912328021868
"2328",2022-04-19,"Information Technology",0.988672303419878
"2329",2022-04-19,"Communication Services",0.889974549136248
"2330",2022-04-19,"Utilities",3.3376177824997
"2331",2022-04-19,"Real Estate",2.76311815843259
"2332",2022-04-25,"Energy",3.80773384398617
"2333",2022-04-25,"Materials",3.47689676351617
"2334",2022-04-25,"Industrials",2.14010238876245
"2335",2022-04-25,"Consumer Discretionary",1.2790214007957
"2336",2022-04-25,"Consumer Staples",2.44442175912457
"2337",2022-04-25,"Health Care",1.78196820398742
"2338",2022-04-25,"Financials",3.35345008996196
"2339",2022-04-25,"Information Technology",1.02223261859128
"2340",2022-04-25,"Communication Services",0.937339924269748
"2341",2022-04-25,"Utilities",3.38559575530925
"2342",2022-04-25,"Real Estate",2.79907655292783
"2343",2022-05-02,"Energy",3.70833581709952
"2344",2022-05-02,"Materials",3.43302016606604
"2345",2022-05-02,"Industrials",2.17730384695482
"2346",2022-05-02,"Consumer Discretionary",1.3582842738834
"2347",2022-05-02,"Consumer Staples",2.46917768464029
"2348",2022-05-02,"Health Care",1.81072836938801
"2349",2022-05-02,"Financials",3.41769127932051
"2350",2022-05-02,"Information Technology",1.02424811374657
"2351",2022-05-02,"Communication Services",0.955061436634288
"2352",2022-05-02,"Utilities",3.46481933445329
"2353",2022-05-02,"Real Estate",2.95732557984566
"2354",2022-05-10,"Energy",3.71683225293809
"2355",2022-05-10,"Materials",3.70879920447861
"2356",2022-05-10,"Industrials",2.31731705863784
"2357",2022-05-10,"Consumer Discretionary",1.48838433039294
"2358",2022-05-10,"Consumer Staples",2.52423584628857
"2359",2022-05-10,"Health Care",1.86690890862793
"2360",2022-05-10,"Financials",3.5715159612713
"2361",2022-05-10,"Information Technology",1.07337734770982
"2362",2022-05-10,"Communication Services",0.966181376709181
"2363",2022-05-10,"Utilities",3.51523145493333
"2364",2022-05-10,"Real Estate",3.2643379686266
"2365",2022-05-16,"Energy",3.48311913304366
"2366",2022-05-16,"Materials",3.67598638657269
"2367",2022-05-16,"Industrials",2.29290884727898
"2368",2022-05-16,"Consumer Discretionary",1.46519660641733
"2369",2022-05-16,"Consumer Staples",2.48075598681681
"2370",2022-05-16,"Health Care",1.83950278056753
"2371",2022-05-16,"Financials",3.55319945098264
"2372",2022-05-16,"Information Technology",1.08830224007976
"2373",2022-05-16,"Communication Services",0.993394503276816
"2374",2022-05-16,"Utilities",3.4604512054367
"2375",2022-05-16,"Real Estate",3.17548103217111
"2376",2022-05-24,"Energy",3.45729041854297
"2377",2022-05-24,"Materials",3.5641763357717
"2378",2022-05-24,"Industrials",2.32066248566897
"2379",2022-05-24,"Consumer Discretionary",1.55523680586383
"2380",2022-05-24,"Consumer Staples",2.64936634168573
"2381",2022-05-24,"Health Care",1.81056939994819
"2382",2022-05-24,"Financials",3.07143844735683
"2383",2022-05-24,"Information Technology",1.08827691616413
"2384",2022-05-24,"Communication Services",1.00976597431886
"2385",2022-05-24,"Utilities",3.4329824414837
"2386",2022-05-24,"Real Estate",3.17635817106193
"2387",2022-05-30,"Energy",3.2861070195591
"2388",2022-05-30,"Materials",3.42286068363662
"2389",2022-05-30,"Industrials",2.22311223149735
"2390",2022-05-30,"Consumer Discretionary",1.43015200394204
"2391",2022-05-30,"Consumer Staples",2.56163551034058
"2392",2022-05-30,"Health Care",1.77296110231088
"2393",2022-05-30,"Financials",2.94940474621648
"2394",2022-05-30,"Information Technology",1.03101142835099
"2395",2022-05-30,"Communication Services",1.02285608202083
"2396",2022-05-30,"Utilities",3.35666875629285
"2397",2022-05-30,"Real Estate",3.0584155628484
"2398",2022-06-13,"Energy",3.32159955803655
"2399",2022-06-13,"Materials",3.70623141054409
"2400",2022-06-13,"Industrials",2.36160728763013
"2401",2022-06-13,"Consumer Discretionary",1.51859425613502
"2402",2022-06-13,"Consumer Staples",2.66492209484634
"2403",2022-06-13,"Health Care",1.8964434370456
"2404",2022-06-13,"Financials",3.23010535349075
"2405",2022-06-13,"Information Technology",1.12030342989919
"2406",2022-06-13,"Communication Services",1.05594265374345
"2407",2022-06-13,"Utilities",3.52480788986077
"2408",2022-06-13,"Real Estate",3.34993618427215
"2409",2022-06-20,"Energy",3.86852863729542
"2410",2022-06-20,"Materials",3.95880099932797
"2411",2022-06-20,"Industrials",2.48318153607532
"2412",2022-06-20,"Consumer Discretionary",1.58479076388286
"2413",2022-06-20,"Consumer Staples",2.75279127109128
"2414",2022-06-20,"Health Care",1.97080894159805
"2415",2022-06-20,"Financials",3.33782051635635
"2416",2022-06-20,"Information Technology",1.17191399792567
"2417",2022-06-20,"Communication Services",1.09671345410485
"2418",2022-06-20,"Utilities",3.78773817090961
"2419",2022-06-20,"Real Estate",3.52130332473097
"2420",2022-06-27,"Energy",3.92768497477502
"2421",2022-06-27,"Materials",3.93101450521709
"2422",2022-06-27,"Industrials",2.41793780627119
"2423",2022-06-27,"Consumer Discretionary",1.47520834122809
"2424",2022-06-27,"Consumer Staples",2.60796065917268
"2425",2022-06-27,"Health Care",1.83868674157347
"2426",2022-06-27,"Financials",3.21090820044229
"2427",2022-06-27,"Information Technology",1.09338175499533
"2428",2022-06-27,"Communication Services",1.02199266774751
"2429",2022-06-27,"Utilities",3.63499738407777
"2430",2022-06-27,"Real Estate",3.31424551140416
"2431",2022-07-04,"Energy",3.87436936502522
"2432",2022-07-04,"Materials",4.0539582472234
"2433",2022-07-04,"Industrials",2.45102440803365
"2434",2022-07-04,"Consumer Discretionary",1.54367973040973
"2435",2022-07-04,"Consumer Staples",2.60477843745531
"2436",2022-07-04,"Health Care",1.84525878990629
"2437",2022-07-04,"Financials",3.25594663923102
"2438",2022-07-04,"Information Technology",1.14915428659695
"2439",2022-07-04,"Communication Services",1.0749375680791
"2440",2022-07-04,"Utilities",3.50718470838521
"2441",2022-07-04,"Real Estate",3.37189868246634
"2442",2022-07-15,"Energy",4.22651996899299
"2443",2022-07-15,"Materials",4.1008821716997
"2444",2022-07-15,"Industrials",2.46721021632896
"2445",2022-07-15,"Consumer Discretionary",1.50469398626179
"2446",2022-07-15,"Consumer Staples",2.60692850508286
"2447",2022-07-15,"Health Care",1.87068307785849
"2448",2022-07-15,"Financials",3.35634440593986
"2449",2022-07-15,"Information Technology",1.12033618963714
"2450",2022-07-15,"Communication Services",1.05916428189113
"2451",2022-07-15,"Utilities",3.57984894171672
"2452",2022-07-15,"Real Estate",3.43895771438891
"2453",2022-07-25,"Energy",3.95478929814966
"2454",2022-07-25,"Materials",-2.87119244546972
"2455",2022-07-25,"Industrials",2.33927991183799
"2456",2022-07-25,"Consumer Discretionary",1.38697149302503
"2457",2022-07-25,"Consumer Staples",2.56570993762751
"2458",2022-07-25,"Health Care",1.82668856517103
"2459",2022-07-25,"Financials",3.16364643060365
"2460",2022-07-25,"Information Technology",1.043792879444
"2461",2022-07-25,"Communication Services",1.19290048665465
"2462",2022-07-25,"Utilities",3.59063724184431
"2463",2022-07-25,"Real Estate",3.26645765669138
"2464",2022-08-01,"Energy",3.7019098946753
"2465",2022-08-01,"Materials",3.5892809502747
"2466",2022-08-01,"Industrials",2.23571023344969
"2467",2022-08-01,"Consumer Discretionary",1.33202043612419
"2468",2022-08-01,"Consumer Staples",2.5551030657171
"2469",2022-08-01,"Health Care",1.79947075888054
"2470",2022-08-01,"Financials",3.09908957224705
"2471",2022-08-01,"Information Technology",1.00470729714879
"2472",2022-08-01,"Communication Services",1.03058676460825
"2473",2022-08-01,"Utilities",3.40068890807112
"2474",2022-08-01,"Real Estate",3.1372784934915
"2475",2022-08-08,"Energy",3.90873951620632
"2476",2022-08-08,"Materials",3.51198951519951
"2477",2022-08-08,"Industrials",2.2471338009288
"2478",2022-08-08,"Consumer Discretionary",1.31041622796241
"2479",2022-08-08,"Consumer Staples",2.5504671057426
"2480",2022-08-08,"Health Care",1.83262464068311
"2481",2022-08-08,"Financials",3.0958639189012
"2482",2022-08-08,"Information Technology",1.00116633575474
"2483",2022-08-08,"Communication Services",1.01419472610274
"2484",2022-08-08,"Utilities",3.36933291018468
"2485",2022-08-08,"Real Estate",3.15130380558681
"2486",2022-08-15,"Energy",3.74473078533861
"2487",2022-08-15,"Materials",3.4623709342736
"2488",2022-08-15,"Industrials",2.21883248128829
"2489",2022-08-15,"Consumer Discretionary",1.30036748773297
"2490",2022-08-15,"Consumer Staples",2.53980384476751
